FECHA_DESEMBOLSO,PRODUCTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,IFI,TIPO_IFI,MONTO_CREDITO,MONTO_CUOTA_INICIAL,PLAZOS,TASA,MONTO_VALOR_VIVIENDA,FECHA_CORTE
20220311,FCTP,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,46900.00,21000.00,60,13.99,106400.00,20230526
20220311,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,40490.00,4000.00,120,13.99,82990.00,20230526
20220311,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,39490.00,4000.00,72,15.39,81990.00,20230526
20220311,FCTP,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101,CMAC HUANCAYO,CMAC,11100.00,5500.00,60,15.99,54000.00,20230526
20220311,FCTP,SAN MARTIN,MARISCAL CACERES,JUANJUI,220601,CMAC HUANCAYO,CMAC,18500.00,40.48,120,19.25,56040.48,20230526
20220322,FCTP,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101,CMAC HUANCAYO,CMAC,27000.00,1000.00,60,13.99,65000.00,20230526
20220322,FCTP,ICA,ICA,LA TINGUINIA,110102,CMAC HUANCAYO,CMAC,28900.00,20000.00,120,13.99,87400.00,20230526
20220322,FCTP,ICA,ICA,LA TINGUINIA,110102,CMAC HUANCAYO,CMAC,31900.00,17000.00,60,13.99,87400.00,20230526
20220322,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,39390.00,4100.00,120,13.99,81990.00,20230526
20220322,FCTP,ICA,ICA,LA TINGUINIA,110102,CMAC HUANCAYO,CMAC,40160.00,8740.00,120,13.99,87400.00,20230526
20220322,FCTP,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,36700.00,31800.00,120,13.00,107000.00,20230526
20220322,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,41290.00,4100.00,180,14.50,83890.00,20230526
20220322,FCTP,ICA,PISCO,PISCO,110501,CMAC HUANCAYO,CMAC,34700.00,2100.00,120,13.00,74425.00,20230526
20220324,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,37990.00,3500.00,120,13.99,79990.00,20230526
20220324,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,40490.00,4000.00,180,9.99,82990.00,20230526
20220324,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,39490.00,4000.00,60,13.99,81990.00,20230526
20220324,FCTP,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,250102,CMAC MAYNAS,CMAC,35200.00,300.00,120,13.89,74000.00,20230526
20220324,FCTP,ICA,ICA,LOS AQUIJES,110103,CMAC ICA,CMAC,21450.00,5050.00,120,13.50,65000.00,20230526
20220325,FCTP,ICA,ICA,LOS AQUIJES,110103,CMAC HUANCAYO,CMAC,33375.00,3725.00,180,14.71,74500.00,20230526
20220329,FCTP,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,54320.00,16380.00,132,13.00,109200.00,20230526
20220329,FCTP,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,59375.00,8000.00,120,13.00,105000.00,20230526
20220329,FCTP,ICA,CHINCHA,ALTO LARAN,110202,CAC PACIFICO,CAC,28090.00,500.00,180,17.00,67090.00,20230526
20220329,FCTP,ICA,CHINCHA,ALTO LARAN,110202,CAC PACIFICO,CAC,20686.06,6113.94,60,17.00,65300.00,20230526
20220329,FCTP,ICA,CHINCHA,ALTO LARAN,110202,CAC PACIFICO,CAC,35542.50,8409.50,60,17.00,81577.00,20230526
20220329,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,44150.00,3000.00,132,17.00,87400.00,20230526
20220329,FCTP,ICA,CHINCHA,ALTO LARAN,110202,CAC PACIFICO,CAC,28090.00,500.00,120,17.00,67090.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,26300.00,3600.00,108,17.00,68400.00,20230526
20220329,FCTP,ICA,CHINCHA,ALTO LARAN,110202,CAC PACIFICO,CAC,29315.00,2275.00,120,17.00,70090.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,14200.00,15000.00,36,17.00,67700.00,20230526
20220329,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,36750.00,10400.00,180,17.00,87400.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,26300.00,3600.00,120,17.00,68400.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,28300.00,3600.00,240,17.00,70400.00,20230526
20220329,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,45900.00,3000.00,60,17.00,87400.00,20230526
20220329,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,39150.00,3000.00,60,17.00,82400.00,20230526
20220329,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,44150.00,3000.00,120,17.00,87400.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,24454.00,6500.00,180,17.00,68579.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,28300.00,3600.00,120,17.00,70400.00,20230526
20220329,FCTP,ICA,CHINCHA,ALTO LARAN,110202,CAC PACIFICO,CAC,26315.00,2275.00,120,17.00,67090.00,20230526
20220329,FCTP,ICA,CHINCHA,ALTO LARAN,110202,CAC PACIFICO,CAC,27315.00,350.00,60,17.00,65290.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,27800.00,2275.00,60,17.00,67700.00,20230526
20220329,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,43650.00,3000.00,60,17.00,86900.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,28300.00,3600.00,120,17.00,70400.00,20230526
20220329,FCTP,ICA,CHINCHA,ALTO LARAN,110202,CAC PACIFICO,CAC,29440.00,350.00,144,17.00,68290.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,27900.00,4000.00,84,17.00,70400.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,28300.00,3600.00,180,17.00,70400.00,20230526
20220329,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,24592.00,4700.00,60,17.00,69542.00,20230526
20220329,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,39150.00,3000.00,180,17.00,82400.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,27300.00,3600.00,120,17.00,69400.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,28900.00,2300.00,48,17.00,69700.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,28600.00,3600.00,120,17.00,70700.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,28300.00,3600.00,156,17.00,70400.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,26300.00,3600.00,84,17.00,68400.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,26300.00,3600.00,120,17.00,68400.00,20230526
20220329,FCTP,ICA,CHINCHA,ALTO LARAN,110202,CAC PACIFICO,CAC,26315.00,2275.00,240,17.00,67090.00,20230526
20220329,FCTP,ICA,CHINCHA,ALTO LARAN,110202,CAC PACIFICO,CAC,28090.00,500.00,132,17.00,67090.00,20230526
20220329,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,32115.00,3000.00,240,17.00,75365.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,26900.00,2300.00,120,17.00,67700.00,20230526
20220329,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,44150.00,3000.00,96,17.00,87400.00,20230526
20220329,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,39150.00,3000.00,120,17.00,82400.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,26100.00,6800.00,120,17.00,71400.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,30725.00,350.00,180,17.00,68700.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,27300.00,3600.00,60,17.00,69400.00,20230526
20220329,FCTP,ICA,CHINCHA,ALTO LARAN,110202,CAC PACIFICO,CAC,27024.20,2275.00,60,17.00,66924.20,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,20675.00,6500.00,60,17.00,64800.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,28300.00,3600.00,120,17.00,70400.00,20230526
20220329,FCTP,ICA,CHINCHA,ALTO LARAN,110202,CAC PACIFICO,CAC,39747.00,4205.00,240,17.00,81577.00,20230526
20220329,FCTP,ICA,CHINCHA,ALTO LARAN,110202,CAC PACIFICO,CAC,18515.00,11275.00,120,17.00,68290.00,20230526
20220329,FCTP,ICA,CHINCHA,ALTO LARAN,110202,CAC PACIFICO,CAC,26315.00,2275.00,48,17.00,67090.00,20230526
20220329,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,44150.00,3000.00,180,17.00,87400.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,26300.00,3600.00,120,17.00,68400.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,26300.00,3600.00,180,17.00,68400.00,20230526
20220329,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,44150.00,3000.00,132,17.00,87400.00,20230526
20220329,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,39150.00,3000.00,180,17.00,82400.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,24900.00,5000.00,84,17.00,68400.00,20230526
20220329,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,44150.00,3000.00,180,17.00,87400.00,20230526
20220329,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,20300.00,11600.00,96,17.00,70400.00,20230526
20220329,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,36750.00,3000.00,60,17.00,80000.00,20230526
20220329,FCTP,ICA,CHINCHA,ALTO LARAN,110202,CAC PACIFICO,CAC,27515.00,2275.00,96,17.00,68290.00,20230526
20220329,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,26000.00,20000.00,72,13.99,84500.00,20230526
20220329,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,42000.00,4000.00,120,13.99,84500.00,20230526
20220329,FCTP,LA LIBERTAD,CHEPEN,CHEPEN,130401,CMAC HUANCAYO,CMAC,26600.00,19000.00,60,13.99,84100.00,20230526
20220329,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,35290.00,8200.00,120,13.99,81990.00,20230526
20220329,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,39390.00,4100.00,120,13.99,81990.00,20230526
20220329,FCTP,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,62770.00,5330.00,120,13.99,106600.00,20230526
20220329,FCTP,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,61250.00,5250.00,120,13.99,105000.00,20230526
20220330,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,41490.00,3000.00,180,13.99,82990.00,20230526
20220330,FCTP,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,10000.00,51750.00,24,19.25,100250.00,20230526
20220330,FCTP,ICA,PISCO,PISCO,110501,CMAC HUANCAYO,CMAC,34200.00,1725.00,180,13.99,74425.00,20230526
20220330,FCTP,ICA,PISCO,PISCO,110501,CMAC HUANCAYO,CMAC,34500.00,1425.00,120,13.99,74425.00,20230526
20220330,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,21440.00,22050.00,120,15.99,81990.00,20230526
20220331,FCTP,ICA,ICA,LA TINGUINIA,110102,CMAC HUANCAYO,CMAC,34400.00,14500.00,156,13.99,87400.00,20230526
20220331,FCTP,ICA,PISCO,PISCO,110501,CMAC HUANCAYO,CMAC,21300.00,15500.00,120,15.99,75300.00,20230526
20220331,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,39390.00,4100.00,144,13.99,81990.00,20230526
20220331,FCTP,ICA,ICA,LA TINGUINIA,110102,CMAC HUANCAYO,CMAC,38900.00,10000.00,180,13.99,87400.00,20230526
20220331,FCTP,LIMA,LIMA,LURIN,150119,BANCO PICHINCHA,BANCO,59150.00,10850.00,60,15.00,108500.00,20230526
20220331,FCTP,ICA,ICA,LOS AQUIJES,110103,CMAC ICA,CMAC,38900.00,10000.00,240,13.50,87400.00,20230526
20220401,FCTP,ICA,ICA,LOS AQUIJES,110103,CMAC TRUJILLO,CMAC,18405.00,2995.00,235,14.25,59900.00,20230526
20220404,FCTP,ANCASH,CASMA,COMANDANTE NOEL,020803,CMAC MAYNAS,CMAC,21300.00,10200.00,96,14.03,70000.00,20230526
20220404,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,40490.00,3000.00,60,15.39,81990.00,20230526
20220404,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,40340.00,4150.00,84,13.99,82990.00,20230526
20220407,FCTP,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,250102,CMAC MAYNAS,CMAC,26200.00,500.00,300,13.00,64000.00,20230526
20220407,FCTP,LIMA,CANIETE,MALA,150509,CONTINENTAL,BANCO,42775.00,4375.00,240,13.00,87400.00,20230526
20220411,FCTP,ICA,ICA,ICA,110101,CMAC ICA,CMAC,43780.00,4370.00,240,13.50,87400.00,20230526
20220411,FCTP,AREQUIPA,AREQUIPA,YURA,040128,BANCO PICHINCHA,BANCO,48950.00,20000.00,240,14.00,109200.00,20230526
20220412,FCTP,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,250102,CMAC MAYNAS,CMAC,26600.00,100.00,60,13.00,64000.00,20230526
20220413,FCTP,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,46500.00,21000.00,240,13.99,106000.00,20230526
20220413,FCTP,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,61500.00,4000.00,84,13.99,104000.00,20230526
20220413,FCTP,TACNA,TACNA,CRNEL. GREGORIO ALBARRACIN LANCHIPA,230110,CMAC HUANCAYO,CMAC,56050.00,10700.00,180,14.03,107000.00,20230526
20220413,FCTP,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,53500.00,14000.00,240,13.99,106000.00,20230526
20220413,FCTP,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,67230.00,3270.00,180,13.99,109000.00,20230526
20220413,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,38490.00,4000.00,120,14.00,80990.00,20230526
20220419,FCTP,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101,CMAC HUANCAYO,CMAC,22000.00,1000.00,60,15.99,60000.00,20230526
20220419,FCTP,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101,CMAC HUANCAYO,CMAC,27000.00,1000.00,60,13.99,65000.00,20230526
20220419,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,38190.00,4300.00,120,13.99,80990.00,20230526
20220419,FCTP,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101,CMAC HUANCAYO,CMAC,22000.00,1000.00,60,15.99,60000.00,20230526
20220419,FCTP,LIMA,LIMA,LIMA,150101,CONTINENTAL,BANCO,59700.00,11000.00,180,13.00,109200.00,20230526
20220419,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,44150.00,3000.00,240,17.00,87400.00,20230526
20220419,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,44150.00,3000.00,84,17.00,87400.00,20230526
20220419,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,39150.00,3000.00,84,17.00,82400.00,20230526
20220420,FCTP,ICA,PISCO,PISCO,110501,CMAC HUANCAYO,CMAC,32700.00,3225.00,144,13.99,74425.00,20230526
20220422,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,29490.00,15000.00,120,13.99,82990.00,20230526
20220422,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,42490.00,3000.00,120,13.99,83990.00,20230526
20220422,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,40990.00,3500.00,120,17.25,82990.00,20230526
20220422,FCTP,TACNA,TACNA,CRNEL. GREGORIO ALBARRACIN LANCHIPA,230110,CMAC HUANCAYO,CMAC,33650.00,31100.00,60,13.99,105000.00,20230526
20220422,FCTP,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,59780.00,10920.00,180,13.00,109200.00,20230526
20220422,FCTP,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,30700.00,40000.00,120,13.00,109200.00,20230526
20220422,FCTP,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,40000.00,30700.00,96,13.00,109200.00,20230526
20220425,FCTP,ICA,ICA,ICA,110101,CMAC ICA,CMAC,26575.00,3425.00,120,13.50,68500.00,20230526
20220426,FCTP,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,35490.00,7000.00,180,13.99,80990.00,20230526
20220427,FCTP,ICA,ICA,ICA,110101,CMAC ICA,CMAC,42115.00,4335.00,120,13.50,86700.00,20230526
20220427,FCTP,ICA,ICA,ICA,110101,CMAC ICA,CMAC,44530.00,4370.00,240,13.50,87400.00,20230526
20220427,FCTP,ICA,ICA,ICA,110101,CMAC ICA,CMAC,41165.00,4285.00,60,13.50,85700.00,20230526
20220427,FCTP,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,250102,CMAC MAYNAS,CMAC,36400.00,300.00,65,13.00,74000.00,20230526
20220427,FCTP,ICA,ICA,ICA,110101,CMAC ICA,CMAC,40690.00,4260.00,120,13.50,85200.00,20230526
20220427,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,44150.00,3000.00,180,17.00,87400.00,20230526
20220427,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,44150.00,3000.00,180,17.00,87400.00,20230526
20220427,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,24550.00,3600.00,120,17.00,68400.00,20230526
20220427,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,27075.00,3000.00,144,17.00,67700.00,20230526
20220427,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,26300.00,3600.00,120,17.00,68400.00,20230526
20220427,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,44150.00,3000.00,120,17.00,87400.00,20230526
20220427,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,27300.00,3600.00,84,17.00,69400.00,20230526
20220427,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,44150.00,3000.00,180,17.00,87400.00,20230526
20220427,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,18954.00,12000.00,120,17.00,68579.00,20230526
20220427,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,28300.00,3600.00,168,17.00,70400.00,20230526
20220427,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,24900.00,5000.00,120,17.00,68400.00,20230526
20220427,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,28300.00,3600.00,120,17.00,70400.00,20230526
20220427,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,25900.00,4000.00,60,17.00,68400.00,20230526
20220427,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,17609.00,11500.00,108,17.00,67609.00,20230526
20220427,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,27725.00,2350.00,180,17.00,67700.00,20230526
20220427,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,44150.00,3000.00,96,17.00,87400.00,20230526
20220427,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,26300.00,3600.00,96,17.00,68400.00,20230526
20220427,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,28300.00,3600.00,144,17.00,70400.00,20230526
20220427,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,26300.00,3600.00,120,17.00,68400.00,20230526
20220427,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,26300.00,3600.00,120,17.00,68400.00,20230526
20220427,FCTP,LA LIBERTAD,VIRU,VIRU,131201,CAC PACIFICO,CAC,27800.00,2275.00,180,17.00,67700.00,20230526
20220427,FCTP,PIURA,PIURA,CATACAOS,200105,CAC PACIFICO,CAC,44150.00,3000.00,192,17.00,87400.00,20230526
20220428,FCTP,ICA,ICA,ICA,110101,CMAC ICA,CMAC,42065.00,4385.00,180,13.50,85700.00,20230526
20220428,FCTP,ICA,ICA,ICA,110101,CMAC ICA,CMAC,41150.00,7000.00,180,13.50,87400.00,20230526
20220428,FCTP,LIMA,CANIETE,MALA,150509,CONTINENTAL,BANCO,39915.01,7284.99,240,13.00,85700.00,20230526
20220428,FCTP,ICA,ICA,LOS AQUIJES,110103,CMAC HUANCAYO,CMAC,26575.00,3425.00,180,13.99,68500.00,20230526
