MES,CLIENTE,NRO_VEC_COB,PDPs_ROTAS,ESTADO_PDP,NRO_CUOTAS,MES_0,MES_1,MES_2,FECHALLAMADA,HORA,DEUDA_TOTAL,ESTATUS,ACTIVACION,MORA,TIPOCONTACTO
201404,C09084,,0,0,,586.09,881.57,0,02/04/2014,16,1431.69,BT,2012,0,CNE
201404,C09087,>10,0,0,"<24, 48]",192.33,193.26,,30/04/2014,9,2524.01,BT,2012,1,CNE
201404,C09088,>10,0,0,>48,326.66,328.77,0,08/04/2014,8,6418.14,BT,2012,1,COEF
201404,C09090,,0,0,>48,1462.32,989.39,,22/04/2014,18,4411.27,BT,2012,0,CNE
201404,C09091,<=10,0,0,"<24, 48]",592.1,0,0,22/04/2014,8,15945.3,BT,2013,1,COEF
201404,C09092,>10,0,0,"<24, 48]",262.35,0,0,14/04/2014,9,2361,BT,2011,1,CNE
201404,C09093,>10,0,0,"<24, 48]",331.97,332.32,332.77,01/04/2014,16,6447.18,BT,2012,1,CNE
201404,C09094,,0,0,>48,233.54,194.84,261.37,15/04/2014,12,8185.99,BT,2012,1,COEF
201404,C09095,<=10,0,0,<=24,101.83,0,0,22/04/2014,7,8502.81,BT,2013,1,CNE
201404,C09096,<=10,0,0,,471.98,471.98,0,28/04/2014,10,25365.1,BT,2013,1,COEF
201404,C09097,,0,0,<=24,112.36,0,0,16/04/2014,15,609.34,BT,2014,1,CNE
201404,C09098,,0,0,"<24, 48]",375.52,0,375.47,10/04/2014,15,11223.7,BT,2013,1,CNE
201404,C09099,<=10,>0,0,"<24, 48]",1166.08,1525.36,1862.2,10/04/2014,9,14331.8,BT,2013,0,CNE
201404,C09100,<=10,0,0,"<24, 48]",179.41,222.97,0,11/04/2014,10,3959.86,BT,2013,1,CNE
201404,C09101,<=10,>0,0,"<24, 48]",211.13,0,639.7,28/04/2014,15,4070.85,BT,2013,1,CNE
201404,C09104,<=10,>0,0,<=24,212.21,362.27,362.27,25/04/2014,11,1442.01,BT,2013,0,CNE
201404,C09105,<=10,0,0,"<24, 48]",243.23,249.67,,25/04/2014,20,5107.97,BT,2014,1,CNE
201404,C09106,,>0,0,"<24, 48]",464.22,707.26,733.73,07/04/2014,14,3075.79,BT,2012,0,CNE
201404,C09107,>10,0,0,,389.96,383.46,,03/04/2014,20,2711.59,BT,2010,1,CNE
201404,C09108,>10,0,0,,383.67,0,0,03/04/2014,11,8618.01,BT,2012,1,COEF
201404,C09109,,0,0,"<24, 48]",112.91,0,0,04/04/2014,9,1300.81,BT,2011,1,CNE
201404,C09111,<=10,0,0,"<24, 48]",199.69,0,0,08/04/2014,12,3536.08,BT,2013,1,CNE
201404,C09112,<=10,0,0,"<24, 48]",602.59,907.23,,30/04/2014,18,5082.76,BT,2013,0,CNE
201404,C09114,<=10,0,0,"<24, 48]",42,0,0,08/04/2014,10,3624.97,BT,2013,1,CNE
201404,C09115,>10,0,0,"<24, 48]",359.1,121.14,0,15/04/2014,11,3595.88,BT,2011,1,CNE
201404,C09116,<=10,0,0,>48,320.53,0,0,03/04/2014,8,29924.4,BT,2013,1,CNE
201404,C09118,<=10,>0,0,>48,421.65,300.96,423.09,14/04/2014,19,12845.2,BT,2013,0,COEF
201404,C09119,<=10,0,0,"<24, 48]",476.75,0,0,29/04/2014,7,7135.59,BT,2012,1,CNE
201404,C09120,<=10,0,0,"<24, 48]",413.18,413.81,414.46,29/04/2014,8,10096,BT,2013,1,CNE
201404,C09121,<=10,0,0,"<24, 48]",497.48,477.55,0,28/04/2014,19,2901.07,BT,2012,0,CNE
201404,C09123,<=10,0,0,"<24, 48]",997.92,0,0,03/04/2014,8,28373.4,BT,2013,1,COEF
201404,C09124,,0,0,"<24, 48]",289.46,0,871.17,29/04/2014,9,1654.88,BT,2011,0,CNE
201404,C09125,,0,0,<=24,917.84,1230.51,0,16/04/2014,10,5242.14,BT,2013,0,CNE
201404,C09128,<=10,0,0,>48,179.84,0,0,16/04/2014,9,2696.07,BT,2011,1,CNE
201404,C09129,<=10,0,0,,238.15,225.05,,22/04/2014,8,4929.75,BT,2013,1,CNE
201404,C09130,<=10,0,0,"<24, 48]",447.98,0,0,08/04/2014,18,42895.8,BT,2013,1,COEF
201404,C09133,<=10,0,0,"<24, 48]",553.93,0,1685.14,25/04/2014,9,9327.97,BT,2013,1,CNE
201404,C09134,>10,>0,0,"<24, 48]",500.03,871.92,0,03/04/2014,15,5876.36,BT,2011,0,CNE
201404,C09135,,0,0,"<24, 48]",746.66,0,2249.7,28/04/2014,10,19949,BT,2014,1,CNE
201404,C09136,>10,0,0,"<24, 48]",467.77,0,,29/04/2014,7,2594.58,BT,2012,0,CNE
201404,C09137,,0,0,"<24, 48]",221.98,224.8,0,16/04/2014,9,657.39,BT,2011,1,CNE
201404,C09138,>10,0,0,"<24, 48]",833.45,0,0,21/04/2014,20,10973.6,BT,2011,1,COEF
201404,C09139,>10,0,0,"<24, 48]",694.64,0,0,08/04/2014,10,10470.1,BT,2012,1,CNE
201404,C09140,<=10,0,0,"<24, 48]",417.72,352.7,215,14/04/2014,14,7701.96,BT,2013,1,CNE
201404,C09141,<=10,0,0,"<24, 48]",520.15,522.91,0,03/04/2014,19,14392.9,BT,2013,1,COEF
201404,C09144,<=10,>0,0,"<24, 48]",1812.03,0,2787.02,29/04/2014,10,31459.6,BT,2014,0,CNE
201404,C09147,,0,0,"<24, 48]",231.69,0,0,03/04/2014,13,1667.89,BT,2011,1,CNE
201404,C09148,<=10,0,0,<=24,221.72,0,0,07/04/2014,14,3661.25,BT,2013,1,COEF
201404,C09149,<=10,0,0,,250.38,850.37,0,09/04/2014,15,20954.8,BT,2013,1,COEF
201404,C09150,<=10,>0,0,,1520.49,0,2385.95,22/04/2014,14,16752.1,BT,2012,0,CNE
201404,C09151,<=10,0,0,"<24, 48]",329.98,24.39,97.18,04/04/2014,10,9797.41,BT,2013,1,CNE
201404,C09152,>10,>0,0,"<24, 48]",1192.25,0,0,11/04/2014,17,12081.6,BT,2011,0,CNE
201404,C09153,<=10,0,0,"<24, 48]",493.26,0,0,03/04/2014,10,12394,BT,2013,1,COEF
201404,C09154,>10,0,0,>48,323.55,0,0,16/04/2014,7,7998.3,BT,2012,1,CNE
201404,C09155,<=10,0,0,>48,449.94,0,0,03/04/2014,18,11539.6,BT,2013,1,COEF
201404,C09156,<=10,0,0,"<24, 48]",158.14,159.7,159.7,15/04/2014,15,2035.8,BT,2012,1,CNE
201404,C09158,<=10,0,0,"<24, 48]",327.16,327.16,981.89,15/04/2014,11,6909.77,BT,2014,1,CNE
201404,C09159,<=10,0,0,"<24, 48]",417.95,0,,03/04/2014,11,9318.88,BT,2013,1,CNE
201404,C09160,<=10,>0,0,"<24, 48]",806.54,1415.19,0,10/04/2014,18,13977.3,BT,2013,0,COEF
201404,C09161,<=10,0,0,<=24,249.19,0,866.56,10/04/2014,16,4921.75,BT,2013,1,CNE
201404,C09162,<=10,>0,0,>48,332.42,0,0,28/04/2014,12,7495.72,BT,2012,1,COEF
201404,C09163,<=10,0,0,>48,587.02,0,0,08/04/2014,8,17693.4,BT,2013,1,COEF
201404,C09164,<=10,0,0,"<24, 48]",783.64,0,0,02/04/2014,10,21475.4,BT,2013,1,CNE
201404,C09165,<=10,0,0,"<24, 48]",282.17,0,0,28/04/2014,13,5713.88,BT,2013,1,COEF
201404,C09166,<=10,0,0,"<24, 48]",468.55,0,0,09/04/2014,18,9946.33,BT,2013,1,CNE
201404,C09167,<=10,0,0,"<24, 48]",169.07,0,0,08/04/2014,8,3554,BT,2012,1,CNE
201404,C09168,<=10,>0,1,>48,1342.56,1794.38,0,03/04/2014,12,9926.88,BT,2012,0,CNE
201404,C09169,,0,0,"<24, 48]",66.07,0,0,24/04/2014,10,985.56,BT,2010,1,COEF
201404,C09170,<=10,0,0,>48,562.19,563.98,563.98,21/04/2014,9,7554.16,BT,2011,1,COEF
201404,C09171,<=10,>0,0,>48,1197.94,0,,23/04/2014,13,34802.4,BT,2013,1,CNE
201404,C09172,<=10,0,0,<=24,87.82,0,0,04/04/2014,9,2849.37,BT,2014,1,COEF
201404,C09173,<=10,0,0,"<24, 48]",186.16,0,0,03/04/2014,15,4163.68,BT,2014,1,COEF
201404,C09176,<=10,0,0,"<24, 48]",163.86,0,0,15/04/2014,16,2370.78,BT,2012,1,CNE
201404,C09177,,>0,0,"<24, 48]",1027.42,1686.45,0,09/04/2014,14,12177,BT,2011,0,COEF
201404,C09178,<=10,0,0,"<24, 48]",314.95,0,959.69,11/04/2014,14,5247.56,BT,2013,1,CNE
201404,C09179,,0,0,"<24, 48]",908.03,0,0,10/04/2014,16,28147.9,BT,2013,1,COEF
201404,C09180,<=10,0,0,"<24, 48]",598.22,0,0,03/04/2014,18,9921.65,BT,2011,1,COEF
201404,C09183,<=10,>0,0,"<24, 48]",293.24,0,969.14,11/04/2014,19,8090.27,BT,2013,1,CNE
201404,C09184,<=10,0,0,<=24,609.01,0,0,08/04/2014,14,609.34,BT,2014,1,CNE
201404,C09187,<=10,0,0,"<24, 48]",651.97,0,0,07/04/2014,10,20961.3,BT,2013,1,COEF
201404,C09189,<=10,0,0,,495.83,161.24,159.97,01/04/2014,16,6501.39,BT,2012,0,COEF
201404,C09190,<=10,0,0,"<24, 48]",53.76,0,0,15/04/2014,15,23737.5,BT,2013,1,CNE
201404,C09191,<=10,0,0,"<24, 48]",359.73,0,0,16/04/2014,10,9389.56,BT,2013,1,CNE
201404,C09192,,0,0,>48,36.51,0,0,10/04/2014,12,18720.5,BT,2013,1,CNE
201404,C09193,<=10,>0,1,"<24, 48]",68.17,0,0,10/04/2014,12,2414.43,BT,2013,1,COEF
201404,C09194,<=10,>0,0,<=24,1509.32,2181.2,0,10/04/2014,15,2903.55,BT,2012,0,COEF
201404,C09195,,0,0,<=24,86.99,86.99,0,29/04/2014,11,607.19,BT,2013,1,CNE
201404,C09199,>10,>0,0,"<24, 48]",748.62,0,,24/04/2014,18,3738.68,BT,2012,0,CNE
201404,C09200,>10,>0,0,"<24, 48]",382.05,382.77,382.77,01/04/2014,13,8314.79,BT,2012,1,CNE
201404,C09201,<=10,0,0,>48,984.43,0,0,02/04/2014,10,12814,BT,2014,0,CNE
201404,C09202,,0,0,>48,181.47,0,0,03/04/2014,20,2447.05,BT,2013,0,CNE
201404,C09203,<=10,0,0,"<24, 48]",1474.55,0,0,01/04/2014,10,43182.4,BT,2013,1,COEF
201404,C09205,>10,0,0,>48,39.92,0,0,10/04/2014,20,19873.7,BT,2012,0,COEF
201404,C09206,<=10,0,0,>48,582.83,0,0,03/04/2014,9,20236,BT,2013,1,COEF
201404,C09207,>10,0,0,>48,608.76,0,0,03/04/2014,17,13796.4,BT,2011,1,CNE
201404,C09208,,0,0,"<24, 48]",379.49,0,0,15/04/2014,12,7574.09,BT,2012,1,COEF
201404,C09210,>10,0,0,"<24, 48]",405.76,405.76,0,25/04/2014,7,1388.15,BT,2012,0,CNE
201404,C09211,<=10,>0,0,>48,1168.35,0,0,09/04/2014,15,17091.1,BT,2013,0,COEF
201404,C09212,<=10,0,0,"<24, 48]",773.1,1033.8,0,11/04/2014,11,5790.13,BT,2013,0,CNE
201404,C09214,>10,0,0,"<24, 48]",174.18,0,0,09/04/2014,13,6566.47,BT,2012,1,CNE
201404,C09215,>10,0,0,"<24, 48]",269.47,0,0,04/04/2014,14,3109.5,BT,2012,1,CNE
201404,C09216,<=10,0,0,"<24, 48]",1511.71,0,1519.02,04/04/2014,10,47217.3,BT,2013,1,COEF
201404,C09217,,0,0,"<24, 48]",428.89,646.15,0,08/04/2014,20,2571.77,BT,2012,0,CNE
201404,C09218,,0,0,>48,444.57,449.4,447.45,01/04/2014,11,6026.8,BT,2011,1,COEF
201404,C09219,<=10,0,0,<=24,110.51,271.72,168.12,09/04/2014,7,3087.41,BT,2013,1,CNE
201404,C09220,>10,0,0,"<24, 48]",403.45,0,0,09/04/2014,10,1607.09,BT,2010,1,CNE
201404,C09221,<=10,0,0,"<24, 48]",338.13,0,0,03/04/2014,11,7879.2,BT,2013,1,COEF
201404,C09222,<=10,0,0,"<24, 48]",277.18,276.93,,09/04/2014,11,4846.08,BT,2013,1,CNE
201404,C09223,<=10,0,0,"<24, 48]",173.7,0,166.97,07/04/2014,8,8470.61,BT,2014,1,COEF
201404,C09224,>10,0,0,<=24,192.7,0,0,09/04/2014,11,729.69,BT,2012,1,COEF
201404,C09225,>10,0,0,"<24, 48]",922.37,0,908.91,15/04/2014,9,8610.58,BT,2011,1,CNE
201404,C09227,<=10,0,0,"<24, 48]",230.29,235.17,235.17,16/04/2014,14,4554.87,BT,2013,1,CNE
201404,C09228,>10,0,0,"<24, 48]",180.84,0,0,16/04/2014,9,3289.76,BT,2011,1,CNE
201404,C09229,<=10,0,0,>48,781.28,0,2371.75,08/04/2014,10,18355,BT,2012,1,CNE
201404,C09230,,0,0,,292.63,0,0,09/04/2014,13,2358.79,BT,2011,1,CNE
201404,C09233,<=10,>0,0,"<24, 48]",2383.6,3191.44,0,24/04/2014,18,13816.7,BT,2012,0,COEF
201404,C09234,,0,0,<=24,1268.25,0,0,15/04/2014,10,5172.41,BT,2013,0,CNE
201404,C09235,<=10,0,0,>48,216.12,216.87,216.99,08/04/2014,9,5691.94,BT,2013,1,COEF
201404,C09236,<=10,0,0,<=24,459.29,476.58,118.13,11/04/2014,13,3110.38,BT,2013,1,CNE
201404,C09237,,0,0,<=24,914.98,0,0,01/04/2014,9,1144.12,BT,2012,0,CNE
201404,C09238,,0,0,"<24, 48]",279.76,279.76,0,29/04/2014,7,3122.6,BT,2012,1,CNE
201404,C09239,>10,0,0,>48,390.14,390.14,,23/04/2014,11,9155.19,BT,2013,1,CNE
201404,C09240,<=10,0,0,>48,1726.8,1671.76,,08/04/2014,15,75010.9,BT,2013,1,COEF
201404,C09241,<=10,0,0,"<24, 48]",220.09,448.27,677.58,15/04/2014,11,4708.9,BT,2014,1,CNE
201404,C09242,<=10,0,0,>48,490.28,0,0,21/04/2014,8,10462.1,BT,2012,1,CNE
201404,C09243,<=10,>0,0,>48,3881.73,0,0,23/04/2014,11,54310.9,BT,2013,0,CNE
201404,C09244,>10,0,0,"<24, 48]",397.85,0,0,09/04/2014,8,2270.28,BT,2011,1,CNE
201404,C09245,,0,0,"<24, 48]",307.74,0,,10/04/2014,10,4762.73,BT,2011,1,CNE
201404,C09246,<=10,0,0,>48,171.02,0,,11/04/2014,16,7634.35,BT,2011,1,COEF
201404,C09247,<=10,>0,0,"<24, 48]",288.73,0,869.74,30/04/2014,12,4713.17,BT,2013,1,CNE
201404,C09249,<=10,0,0,"<24, 48]",107.21,68.52,87.32,01/04/2014,8,28529.7,BT,2013,1,CNE
201404,C09250,,0,0,"<24, 48]",130.86,131.04,131.2,21/04/2014,11,2188.13,BT,2013,1,COEF
201404,C09254,>10,0,0,"<24, 48]",98.87,0,892.4,10/04/2014,12,22448.7,BT,2012,1,CNE
201404,C09255,<=10,0,0,>48,218.38,0,0,14/04/2014,14,3788.23,BT,2012,1,CNE
201404,C09256,<=10,0,0,>48,400.71,0,1208.52,16/04/2014,10,10018,BT,2013,1,CNE
201404,C09257,<=10,0,0,<=24,224.53,229.58,0,03/04/2014,15,1352.29,BT,2012,1,COEF
201404,C09258,,0,0,"<24, 48]",188.07,201.99,0,14/04/2014,12,793.07,BT,2010,1,CNE
201404,C09260,<=10,0,0,"<24, 48]",217.74,0,0,07/04/2014,9,16225.4,BT,2012,1,CNE
201404,C09261,,0,0,>48,311.59,0,0,03/04/2014,10,9679.04,BT,2013,1,CNE
201404,C09263,,0,0,<=24,1033.22,1392.74,0,28/04/2014,12,3845.86,BT,2013,0,CNE
201404,C09264,,0,0,"<24, 48]",480.45,731.51,0,10/04/2014,20,3068.65,BT,2012,0,CNE
201404,C09265,<=10,0,0,"<24, 48]",251.79,0,,11/04/2014,17,4033.94,BT,2013,1,CNE
201404,C09266,,>0,0,,733.83,1470.06,210.16,30/04/2014,7,20856.8,BT,2013,1,CNE
201404,C09270,,0,0,>48,98.07,0,,03/04/2014,16,605.82,BT,2010,1,COEF
201404,C09271,<=10,0,0,,130.35,175.26,389.15,03/04/2014,17,10581.4,BT,2013,1,COEF
201404,C09272,<=10,0,0,,214.86,214.86,214.86,01/04/2014,16,3148.37,BT,2012,1,CNE
201404,C09273,<=10,0,0,"<24, 48]",208.73,208.64,208.75,03/04/2014,14,4249.78,BT,2014,1,COEF
201404,C09274,<=10,0,0,"<24, 48]",418.38,0,15.06,08/04/2014,7,8101.83,BT,2012,1,CNE
201404,C09275,,0,0,>48,130.29,0,0,03/04/2014,12,2950.31,BT,2013,0,CNE
201404,C09276,<=10,0,0,"<24, 48]",306.43,0,0,23/04/2014,11,6873.33,BT,2013,1,CNE
201404,C09277,,0,0,"<24, 48]",738.28,0,2224.08,28/04/2014,10,14470,BT,2012,1,CNE
201404,C09278,>10,0,0,"<24, 48]",162.47,354,148.32,14/04/2014,13,5515.47,BT,2012,1,CNE
201404,C09279,<=10,0,0,"<24, 48]",43.17,189.53,,01/04/2014,15,5558.8,BT,2012,1,CNE
201404,C09280,<=10,0,0,"<24, 48]",213.88,214.38,644.62,30/04/2014,9,4462.77,BT,2013,1,CNE
201404,C09282,<=10,0,0,<=24,338.21,509.42,0,29/04/2014,7,3082.78,BT,2013,0,CNE
201404,C09283,>10,0,0,"<24, 48]",412.08,0,0,22/04/2014,9,1276.59,BT,2011,1,CNE
201404,C09284,<=10,0,0,"<24, 48]",513.22,0,0,10/04/2014,9,27961.9,BT,2012,1,CNE
201404,C09286,>10,0,0,"<24, 48]",547.28,0,0,03/04/2014,19,14092,BT,2012,1,CNE
201404,C09288,>10,0,0,"<24, 48]",341.76,0,0,10/04/2014,10,2563.09,BT,2011,1,CNE
201404,C09289,>10,0,0,>48,359.06,359.44,359.76,09/04/2014,18,8157.6,BT,2012,1,CNE
201404,C09290,<=10,0,0,"<24, 48]",221.61,248.34,248.73,21/04/2014,13,5002,BT,2013,1,COEF
201404,C09291,>10,0,0,"<24, 48]",788.87,0,0,07/04/2014,18,5973.91,BT,2012,1,COEF
201404,C09292,,0,0,>48,867.6,0,0,03/04/2014,19,17145.5,BT,2011,1,CNE
201404,C09293,>10,0,0,"<24, 48]",350.15,0,0,24/04/2014,8,2533.76,BT,2011,1,CNE
201404,C09294,<=10,0,0,<=24,513.82,1556.5,1556.5,28/04/2014,7,2865.68,BT,2013,1,CNE
201404,C09295,<=10,0,0,"<24, 48]",98.43,0,0,29/04/2014,18,17613.6,BT,2013,1,COEF
201404,C09296,<=10,0,0,"<24, 48]",386.31,75.79,184.12,07/04/2014,7,8897.7,BT,2013,1,COEF
201404,C09297,,>0,0,"<24, 48]",50.24,203.51,0,03/04/2014,13,1021.58,BT,2011,0,CNE
201404,C09298,,0,0,>48,192.44,264.38,691.05,07/04/2014,10,11214.8,BT,2011,1,CNE
201404,C09300,<=10,0,0,<=24,185.42,0,0,14/04/2014,7,3515.2,BT,2013,1,COEF
201404,C09301,<=10,>0,0,"<24, 48]",282.09,565.15,850.41,24/04/2014,18,4367.77,BT,2012,1,CNE
201404,C09303,>10,0,0,>48,271.83,0,0,04/04/2014,7,5631.22,BT,2011,1,CNE
201404,C09304,>10,0,0,>48,187.32,0,0,21/04/2014,11,6644.27,BT,2012,1,CNE
201404,C09305,<=10,0,0,>48,23.52,0,0,04/04/2014,10,9581.69,BT,2013,1,CNE
201404,C09306,<=10,0,0,<=24,179.26,179.26,180.65,24/04/2014,11,1620.46,BT,2013,1,CNE
201404,C09307,<=10,>0,0,"<24, 48]",2008.03,0,0,25/04/2014,11,25834,BT,2012,0,CNE
201404,C09308,<=10,0,0,"<24, 48]",282.81,282.94,0,10/04/2014,14,6513.29,BT,2013,1,CNE
201404,C09309,>10,0,0,"<24, 48]",800.23,799.51,1601.97,04/04/2014,11,17635,BT,2012,1,CNE
201404,C09310,<=10,0,0,"<24, 48]",93.61,0,0,04/04/2014,10,14165.5,BT,2013,1,COEF
201404,C09312,,0,0,>48,36.59,53.91,0,21/04/2014,11,4758.42,BT,2013,1,CNE
201404,C09313,<=10,>0,0,"<24, 48]",2690.83,0,0,01/04/2014,9,26148.1,BT,2013,0,CNE
201404,C09316,<=10,0,0,<=24,1078.87,0,0,03/04/2014,7,26959.5,BT,2013,1,CNE
201404,C09317,>10,0,0,"<24, 48]",87.38,0,0,03/04/2014,16,957.55,BT,2012,1,CNE
201404,C09319,<=10,0,0,"<24, 48]",210.13,0,0,25/04/2014,14,4210.32,BT,2013,1,CNE
201404,C09320,<=10,0,0,"<24, 48]",142.47,0,0,03/04/2014,11,8508.64,BT,2013,1,CNE
201404,C09321,,0,0,"<24, 48]",830.03,0,1734.56,30/04/2014,14,25119.3,BT,2013,1,CNE
201404,C09322,>10,0,0,,233.11,233.35,231.01,11/04/2014,7,2038.2,BT,2011,1,CNE
201404,C09323,>10,0,0,>48,366.83,354.78,85.76,04/04/2014,14,7361.12,BT,2012,1,CNE
201404,C09325,<=10,0,0,"<24, 48]",270.13,0,0,08/04/2014,11,4148.41,BT,2013,1,CNE
201404,C09326,<=10,>0,0,"<24, 48]",1376.77,1339.47,0,14/04/2014,12,9809.63,BT,2013,0,CNE
201404,C09327,<=10,0,0,>48,2317.19,0,0,11/04/2014,11,74308,BT,2012,1,CNE
201404,C09328,,0,0,<=24,230.4,229.75,230.07,15/04/2014,11,1422.93,BT,2013,1,CNE
201404,C09329,<=10,>0,0,,192.13,0,0,30/04/2014,8,725.24,BT,2012,1,CNE
201404,C09330,>10,0,0,"<24, 48]",279.79,0,0,29/04/2014,10,4493.59,BT,2011,1,CNE
201404,C09331,,0,0,"<24, 48]",324.63,0,0,29/04/2014,9,716.87,BT,2011,1,CNE
201404,C09332,,0,0,"<24, 48]",132.95,0,0,04/04/2014,7,1970.59,BT,2012,1,CNE
201404,C09333,<=10,0,0,"<24, 48]",362.66,0,0,11/04/2014,7,9276.23,BT,2013,1,CNE
201404,C09334,<=10,0,0,<=24,320.51,0,0,08/04/2014,20,2223.79,BT,2013,0,CNE
201404,C09335,<=10,0,0,"<24, 48]",232.58,131.76,231.32,16/04/2014,7,5927.93,BT,2013,1,CNE
201404,C09336,>10,>0,0,"<24, 48]",584.17,0,0,10/04/2014,17,2285.37,BT,2012,0,CNE
201404,C09337,<=10,0,0,"<24, 48]",1263.34,1882.63,0,28/04/2014,12,14880.9,BT,2012,0,CNE
201404,C09338,>10,0,0,>48,296.29,0,363.38,03/04/2014,8,18639.8,BT,2012,1,CNE
201404,C09339,<=10,0,0,"<24, 48]",969.87,1296.96,,16/04/2014,11,6052.29,BT,2013,0,CNE
201404,C09341,>10,>0,0,"<24, 48]",2046.96,0,0,28/04/2014,14,6776.89,BT,2010,0,CNE
201404,C09342,,0,0,"<24, 48]",99.3,281.12,241.19,09/04/2014,9,4258.69,BT,2012,1,COEF
201404,C09343,,0,0,>48,802.6,0,794.84,29/04/2014,8,15695.4,BT,2012,1,CNE
201404,C09344,>10,0,0,>48,1126.37,0,0,07/04/2014,20,5754.87,BT,2011,0,CNE
201404,C09345,>10,0,0,>48,1227.17,1640.4,0,04/04/2014,12,6721.15,BT,2011,0,CNE
201404,C09346,>10,0,0,"<24, 48]",1969.34,0,0,25/04/2014,9,10241.7,BT,2012,0,CNE
201404,C09347,,0,0,"<24, 48]",358.67,358.61,,07/04/2014,15,5025.22,BT,2011,1,CNE
201404,C09349,,0,0,>48,365.93,0,365.46,07/04/2014,7,10525,BT,2014,1,CNE
201404,C09350,>10,0,0,"<24, 48]",50.47,100.16,100.06,25/04/2014,7,5887.07,BT,2011,1,CNE
201404,C09351,>10,0,0,>48,260.29,260.26,260.2,04/04/2014,15,5951.54,BT,2013,1,CNE
201404,C09353,<=10,0,0,"<24, 48]",129.28,14.83,347.93,11/04/2014,12,13044.3,BT,2012,1,CNE
201404,C09354,<=10,0,0,"<24, 48]",401.18,0,0,30/04/2014,9,9300.81,BT,2013,1,CNE
201404,C09355,<=10,0,0,"<24, 48]",135.38,0,0,03/04/2014,15,1499.86,BT,2012,1,CNE
201404,C09356,,>0,0,>48,689.5,0,0,11/04/2014,18,74535,BT,2013,1,COEF
201404,C09357,<=10,0,0,<=24,643.89,0,0,24/04/2014,8,11839.2,BT,2013,1,CNE
201404,C09358,<=10,0,0,"<24, 48]",825.66,0,0,04/04/2014,10,24447.8,BT,2013,1,CNE
201404,C09359,<=10,0,0,"<24, 48]",397.22,0,0,07/04/2014,20,5152.72,BT,2013,0,CNE
201404,C09360,,0,0,<=24,364.35,0,0,25/04/2014,7,2749.37,BT,2012,1,CNE
201404,C09364,>10,0,0,"<24, 48]",27.05,415.62,415.81,04/04/2014,7,8092.63,BT,2012,1,CNE
201404,C09365,<=10,>0,0,>48,576.63,0,0,01/04/2014,10,15210.5,BT,2014,0,CNE
201404,C09366,>10,>0,1,"<24, 48]",622.51,0,0,15/04/2014,17,10596,BT,2011,1,CNE
201404,C09368,,0,0,"<24, 48]",600.79,397.15,561.58,16/04/2014,11,13336.7,BT,2012,1,CNE
201404,C09369,>10,0,0,"<24, 48]",261.9,262.17,261.68,29/04/2014,10,3084.44,BT,2012,1,COEF
201404,C09370,<=10,0,0,,523.71,1049.84,1580.88,25/04/2014,11,10557.9,BT,2012,1,CNE
201404,C09372,<=10,0,0,>48,683.42,0,,07/04/2014,9,16658.1,BT,2012,1,CNE
201404,C09373,>10,0,0,"<24, 48]",1127.39,0,0,01/04/2014,9,8062.07,BT,2011,0,CNE
201404,C09374,,0,0,"<24, 48]",1067.87,364.48,0,28/04/2014,14,2144.64,BT,2011,0,CNE
201404,C09375,<=10,0,0,"<24, 48]",311.54,0,0,09/04/2014,18,8921.24,BT,2014,1,CNE
201404,C09376,,0,0,"<24, 48]",188.42,0,0,07/04/2014,17,1161.22,BT,2011,1,CNE
201404,C09377,<=10,0,0,"<24, 48]",389.02,0,0,09/04/2014,7,9145.58,BT,2013,1,CNE
201404,C09378,>10,0,0,"<24, 48]",358.5,0,0,25/04/2014,10,5904.65,BT,2011,1,CNE
201404,C09380,<=10,>0,0,>48,1047.01,0,516.19,14/04/2014,7,15368.3,BT,2013,0,CNE
201404,C09382,<=10,>0,0,"<24, 48]",668.51,901,,04/04/2014,8,4346,BT,2013,0,COEF
201404,C09383,<=10,>0,0,"<24, 48]",558.58,690.97,690.97,23/04/2014,11,4325.21,BT,2013,0,CNE
201404,C09384,,0,0,>48,771.86,0,0,03/04/2014,7,20207.5,BT,2012,1,COEF
201404,C09385,,0,1,"<24, 48]",1833.58,0,0,15/04/2014,11,15416.1,BT,2013,0,COEF
201404,C09387,,0,0,>48,502.27,889.03,0,30/04/2014,17,7891.54,BT,2012,0,CNE
201404,C09388,<=10,0,0,"<24, 48]",263.31,263.31,1605.84,01/04/2014,9,16279.6,BT,2013,1,CNE
201404,C09389,<=10,0,0,"<24, 48]",163.32,595.45,707.67,03/04/2014,15,14574.3,BT,2013,1,COEF
201404,C09390,>10,0,0,"<24, 48]",454.43,193.42,,03/04/2014,20,19403.4,BT,2012,1,CNE
201404,C09391,<=10,0,0,>48,516.86,0,0,11/04/2014,13,25457.5,BT,2013,1,CNE
201404,C09392,,0,0,>48,244.33,244.33,0,29/04/2014,10,5733.59,BT,2012,1,CNE
201404,C09393,<=10,0,0,>48,391.73,391.73,1174.71,21/04/2014,15,10264.5,BT,2013,1,CNE
201404,C09394,<=10,0,0,<=24,1545.44,2110.65,0,11/04/2014,14,8012.25,BT,2013,0,CNE
201404,C09395,,0,0,>48,1067.24,0,0,03/04/2014,9,51338.8,BT,2013,1,CNE
201404,C09396,,0,0,"<24, 48]",3133.77,0,,09/04/2014,16,30587.8,BT,2013,0,CNE
